rowIndex,Name,urlColumn,url,mapId,slug,section,file_all,file_section,status,error
562,Sports Facility,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5e3d42bd0003000632&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,sports-facility,,all/noid_b0c3bcf46f__sports-facility.png,,ok,
563,Watch Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=562513b750d443000300069d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,watch-store,,all/noid_844322ba46__watch-store.png,,ok,
564,Medical Spa,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=559feb63b9c62800030000c3&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,medical-spa,,all/noid_4f1c1acd88__medical-spa.png,,ok,
565,Antique Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be4c3d42bd00030005e4&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,antique-shop,,all/noid_4d44bdbf60__antique-shop.png,,ok,
566,Breakfast Cart,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18731e41d550e7ccd77d0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,breakfast-cart,,all/noid_f8605e1230__breakfast-cart.png,,ok,
567,Irish Pub,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5c37345d0003000666&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,irish-pub,,all/noid_013ac56d45__irish-pub.png,,ok,
568,Electronic Repair Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde58428&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,electronic-repair-shop,,all/noid_7ba9192112__electronic-repair-shop.png,,ok,
569,Hotel Bar,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7e3d42bd00030006da&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,hotel-bar,,all/noid_c59d3ac96c__hotel-bar.png,,ok,
570,Plumbing Supply Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59e4f7eb35e54b00040babc6&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,plumbing-supply-store,,all/noid_982c1798eb__plumbing-supply-store.png,,ok,
571,Home Improvement Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be4937345d0003000607&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,home-improvement-store,,all/noid_57fc64cb44__home-improvement-store.png,,ok,
572,Music School,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5519b04463b4ff000300001d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,music-school,,all/noid_0492d5be40__music-school.png,,ok,
573,Car Rental Company,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=564a3a08c9d29d000300096e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,car-rental-company,,all/noid_d042eda311__car-rental-company.png,,ok,
574,Rug Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde5841e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,rug-store,,all/noid_9ecf868570__rug-store.png,,ok,
575,Electrical Supply Company,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59ea31873a04ba00045a0436&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,electrical-supply-company,,all/noid_4ed16cb866__electrical-supply-company.png,,ok,
576,BBQ Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7f37345d00030006fc&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,bbq-restaurant,,all/noid_011c8c1168__bbq-restaurant.png,,ok,
577,Lighting Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=565372afd36f17000300019a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,lighting-store,,all/noid_80f147d41e__lighting-store.png,,ok,
578,Southern Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be4037345d00030005de&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,southern-restaurant,,all/noid_4ce2399548__southern-restaurant.png,,ok,
579,Radiology Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5a0e027bbc780d000425fb8d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,radiology-center,,all/noid_2677986d96__radiology-center.png,,ok,
580,Recycling Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56250e0150d44300030005d4&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,recycling-center,,all/noid_a01d40ae63__recycling-center.png,,ok,
581,Dialysis Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5a29a1186ba73e0004f353d0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,dialysis-center,,all/noid_8dcb3bf50c__dialysis-center.png,,ok,
582,West Indian Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18724e41d550e7ccd779a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,west-indian-restaurant,,all/noid_2f9a59e55b__west-indian-restaurant.png,,ok,
583,Turkish Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be483d42bd00030005d5&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,turkish-restaurant,,all/noid_a5cc76a85d__turkish-restaurant.png,,ok,
584,Laser Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59ea47903a04ba00045a210f&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,laser-center,,all/noid_2b321b81e0__laser-center.png,,ok,
585,Creperie,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7f3d42bd00030006e2&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,creperie,,all/noid_24a9f0f22a__creperie.png,,ok,
586,Tool Rental Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59e8dde4161156000449cc74&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,tool-rental-store,,all/noid_8e4ceae6c9__tool-rental-store.png,,ok,
587,Arts Organization,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5a26d3b0e5de3a000457a62c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,arts-organization,,all/noid_937094b67e__arts-organization.png,,ok,
588,Food Bar,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5937345d0003000654&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,food-bar,,all/noid_f4167840f3__food-bar.png,,ok,
589,Print Studio,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59cac0319a7ab70004667a64&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,print-studio,,all/noid_5a7afde174__print-studio.png,,ok,
590,Bath & Body Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be6b3d42bd0003000678&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,bath-and-body-shop,,all/noid_0a46c32c82__bath-and-body-shop.png,,ok,
591,Therapy Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5a146bf5c320ce0004375667&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,therapy-center,,all/noid_3da094e2c9__therapy-center.png,,ok,
592,Cheese Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be4537345d00030005f7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,cheese-shop,,all/noid_d0aa111df2__cheese-shop.png,,ok,
593,Security Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18701e41d550e7ccd76d8&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,security-store,,all/noid_072d532028__security-store.png,,ok,
594,Jazz Club,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be843d42bd00030006f8&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,jazz-club,,all/noid_3931ca0770__jazz-club.png,,ok,
595,Taiwanese Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be6c3d42bd000300067e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,taiwanese-restaurant,,all/noid_529252f4a0__taiwanese-restaurant.png,,ok,
596,Art Class Studio,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59e7cfda23b5300004799495&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,art-class-studio,,all/noid_0d7c430344__art-class-studio.png,,ok,
597,Haitian Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5d37345d000300066a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,haitian-restaurant,,all/noid_e2f548930f__haitian-restaurant.png,,ok,
598,Sanitation Facility,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59d3fabedda1090004fe4e2b&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,sanitation-facility,,all/noid_b64622a30e__sanitation-facility.png,,ok,
599,Whiskey Bar,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be4d3d42bd00030005ea&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,whiskey-bar,,all/noid_a4d53606db__whiskey-bar.png,,ok,
600,Salvadoran Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=55560da54b90cf00030001c7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,salvadoran-restaurant,,all/noid_be8841341d__salvadoran-restaurant.png,,ok,
601,Russian Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be553d42bd0003000607&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,russian-restaurant,,all/noid_13ebfbf326__russian-restaurant.png,,ok,
602,Brazilian Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be553d42bd0003000605&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,brazilian-restaurant,,all/noid_706d804f30__brazilian-restaurant.png,,ok,
603,Georgian Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be3f37345d00030005d9&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,georgian-restaurant,,all/noid_93d501044d__georgian-restaurant.png,,ok,
604,Sweets Stand,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59d66f8f185eae0004d1a014&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,sweets-stand,,all/noid_0439e50ef7__sweets-stand.png,,ok,
605,"Art, Photos & Frames Shops",Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be8637345d000300071c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,art-photos-and-frames-shops,,all/noid_ead7169f73__art-photos-and-frames-shops.png,,ok,
606,Furniture Restoration Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=57e48f42d8f31a0003e7b0a3&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,furniture-restoration-shop,,all/noid_bfb3833949__furniture-restoration-shop.png,,ok,
607,Polish Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be623d42bd000300064b&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,polish-restaurant,,all/noid_a61b7da211__polish-restaurant.png,,ok,
608,Bowling Alley,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be4f37345d0003000627&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,bowling-alley,,all/noid_432a5f0ed6__bowling-alley.png,,ok,
609,Trinidad & Tobago Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18724e41d550e7ccd779c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,trinidad-and-tobago-restaurant,,all/noid_b2ba1a85fd__trinidad-and-tobago-restaurant.png,,ok,
610,Conference Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59f24bd3cc7f8c000459a9cf&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,conference-center,,all/noid_2d092956ac__conference-center.png,,ok,
611,Culinary School,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=55956d94271acc0003000123&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,culinary-school,,all/noid_0360eaa87a__culinary-school.png,,ok,
612,Cigar Bar,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be423d42bd00030005ba&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,cigar-bar,,all/noid_2336d3699e__cigar-bar.png,,ok,
613,Nepalese Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5526f7e5d8ca700003000026&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,nepalese-restaurant,,all/noid_c252667786__nepalese-restaurant.png,,ok,
614,Computer Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c186ffe41d550e7ccd76c7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,computer-store,,all/noid_630274dd0a__computer-store.png,,ok,
615,Zoo,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be703d42bd0003000691&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,zoo,,all/noid_75c876e6a0__zoo.png,,ok,
616,Piano Bar,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be803d42bd00030006e5&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,piano-bar,,all/noid_94fd822816__piano-bar.png,,ok,
617,Argentine Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5a3d42bd000300061f&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,argentine-restaurant,,all/noid_dfd88f5ee7__argentine-restaurant.png,,ok,
618,Food Shelf,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59f8cf298438850004de075e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,food-shelf,,all/noid_b106604b8a__food-shelf.png,,ok,
619,Ethiopian Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5b3d42bd0003000624&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,ethiopian-restaurant,,all/noid_aa761097ef__ethiopian-restaurant.png,,ok,
620,Yemeni Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c1872ae41d550e7ccd77af&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,yemeni-restaurant,,all/noid_3d6da206c3__yemeni-restaurant.png,,ok,
621,Afghan Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5237345d0003000633&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,afghan-restaurant,,all/noid_27e46e3694__afghan-restaurant.png,,ok,
622,Gun Range,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=55a40f6ab48b8f00030013bd&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,gun-range,,all/noid_03863667c8__gun-range.png,,ok,
623,Fitness Equipment Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18700e41d550e7ccd76cc&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,fitness-equipment-store,,all/noid_958765122f__fitness-equipment-store.png,,ok,
624,���� Black-Owned Businesses,Share Url (dark),https://share.livexyz.com/maplist/5eda2f900b1e580001f12ff5?theme=dark&tags=&pinSize=large&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5eda2f900b1e580001f12ff5,black-owned-businesses,,all/5eda2f900b1e580001f12ff5__black-owned-businesses.png,,ok,
625,���� AAPI-Owned Businesses,Share Url (dark),https://share.livexyz.com/maplist/6095648d2e52a600013a7648?theme=dark&tags=&pinSize=large&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6095648d2e52a600013a7648,aapi-owned-businesses,,all/6095648d2e52a600013a7648__aapi-owned-businesses.png,,ok,
626,���� Latinx-Owned Businesses,Share Url (dark),https://share.livexyz.com/maplist/6095641063d3c10001c9f8dd?theme=dark&tags=&pinSize=large&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6095641063d3c10001c9f8dd,latinx-owned-businesses,,all/6095641063d3c10001c9f8dd__latinx-owned-businesses.png,,ok,
627,Colombian Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be863d42bd0003000700&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,colombian-restaurant,,all/noid_eba491a396__colombian-restaurant.png,,ok,
628,Mobile Phone Accessories Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59ea2ce03a04ba000459ff4f&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,mobile-phone-accessories-store,,all/noid_a353096cb6__mobile-phone-accessories-store.png,,ok,
629,Wings Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be743d42bd00030006a7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,wings-restaurant,,all/noid_21679e9360__wings-restaurant.png,,ok,
630,Jewelry Repair Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56392075615d65000300136d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,jewelry-repair-shop,,all/noid_f860f16380__jewelry-repair-shop.png,,ok,
631,Neurologist,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5a15ba3a636e4f0004e0a19a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,neurologist,,all/noid_1bc99dae41__neurologist.png,,ok,
632,Formalwear Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5625194f0d55a70003000781&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,formalwear-store,,all/noid_2469450d22__formalwear-store.png,,ok,
633,Soul Food Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be633d42bd0003000650&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,soul-food-restaurant,,all/noid_19787dc67e__soul-food-restaurant.png,,ok,
634,Karaoke Bar,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be763d42bd00030006af&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,karaoke-bar,,all/noid_4e4eb4cadf__karaoke-bar.png,,ok,
635,Glass Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59e4fdf635e54b00040bb49e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,glass-store,,all/noid_424ff1781f__glass-store.png,,ok,
636,Language School,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18731e41d550e7ccd77ce&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,language-school,,all/noid_31aba64aa6__language-school.png,,ok,
637,"Kitchen, Bath & Flooring Stores",Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde5841d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,kitchen-bath-and-flooring-stores,,all/noid_f248084f06__kitchen-bath-and-flooring-stores.png,,ok,
638,Irish Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be8737345d0003000723&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,irish-restaurant,,all/noid_003fae0879__irish-restaurant.png,,ok,
639,Personal Trainer Studio,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5a1ef9b00d30950004f28602&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,personal-trainer-studio,,all/noid_f3aa7986bb__personal-trainer-studio.png,,ok,
640,Boxing Gym,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18722e41d550e7ccd7783&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,boxing-gym,,all/noid_3dbf6ff961__boxing-gym.png,,ok,
641,Recording Studio,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=55919c8326774100030000a6&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,recording-studio,,all/noid_2e12bcd93a__recording-studio.png,,ok,
642,Food Market,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59f21bbd920cc20004f67a27&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,food-market,,all/noid_af21a11bd7__food-market.png,,ok,
643,Crossfit Gym,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18715e41d550e7ccd771c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,crossfit-gym,,all/noid_fdb5e5eace__crossfit-gym.png,,ok,
644,Homeless Shelter,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59f0dffbfd1a8000041223b7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,homeless-shelter,,all/noid_9f15bb2232__homeless-shelter.png,,ok,
645,Nursing Home,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56be307d1f4bd80003001f87&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,nursing-home,,all/noid_d5a9e73e18__nursing-home.png,,ok,
646,Snack Bar,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18729e41d550e7ccd77ab&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,snack-bar,,all/noid_60a5bb92a4__snack-bar.png,,ok,
647,Tavern,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59e26b52e176180004276990&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,tavern,,all/noid_f4368f27d2__tavern.png,,ok,
648,General Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5907c6818dd42d0004b91cde&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,general-store,,all/noid_30b837f662__general-store.png,,ok,
649,Beauty School,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=559ff7ecb9c6280003000135&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,beauty-school,,all/noid_56a0db4fb3__beauty-school.png,,ok,
650,Flea Market,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be553d42bd0003000606&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,flea-market,,all/noid_cb5dfa6abc__flea-market.png,,ok,
651,Sake Bar,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7f3d42bd00030006df&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,sake-bar,,all/noid_23b74aa8b5__sake-bar.png,,ok,
652,Gymnastics Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5570b1087166200003000063&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,gymnastics-center,,all/noid_6e45aa7f4f__gymnastics-center.png,,ok,
653,Comedy Club,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be423d42bd00030005bb&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,comedy-club,,all/noid_94827d4193__comedy-club.png,,ok,
654,Southwestern Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be593d42bd000300061c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,southwestern-restaurant,,all/noid_421ee4b264__southwestern-restaurant.png,,ok,
655,Pretzel Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59ef8ba9ef90e700041f59fd&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,pretzel-shop,,all/noid_d7b10704ec__pretzel-shop.png,,ok,
656,Camera Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be3937345d00030005ba&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,camera-store,,all/noid_27fbbab52e__camera-store.png,,ok,
657,Leather Goods Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18704e41d550e7ccd76fa&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,leather-goods-store,,all/noid_13812eb6c4__leather-goods-store.png,,ok,
658,Moroccan Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5a3d42bd0003000621&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,moroccan-restaurant,,all/noid_1756c8bc76__moroccan-restaurant.png,,ok,
